0.912,-3.41,-2.083,-4.534
0.908,-3.461,-2.097,-4.599
0.903,-3.548,-2.112,-4.709
0.898,-3.678,-2.214,-4.85
0.89,-3.752,-2.26,-4.933
0.882,-3.735,-2.225,-4.924
0.872,-3.71,-2.199,-4.903
0.861,-3.682,-2.181,-4.876
0.86,2.576,5.769,0.642
0.86,-3.684,-2.185,-4.877
0.858,-3.656,-2.352,-4.774
0.855,-3.537,-2.328,-4.619
0.851,-3.599,-2.362,-4.692
0.845,-3.708,-2.415,-4.822
0.838,-3.796,-2.451,-4.929
0.83,-3.76,-2.369,-4.915
0.82,-3.722,-2.316,-4.887
0.809,-3.702,-2.307,-4.867
0.796,-2.424,-0.745,-3.754
0.796,4.223,7.688,2.155
0.795,-2.419,-0.741,-3.75
0.793,-3.837,-2.674,-4.899
0.791,-3.741,-2.667,-4.763
0.787,-3.806,-2.713,-4.837
0.781,-3.911,-2.776,-4.96
0.775,-4.004,-2.838,-5.067
0.767,-4.006,-2.818,-5.084
0.758,-4.032,-2.852,-5.108
0.747,-4.123,-2.985,-5.178
0.735,-4.25,-3.178,-5.274
0.735,1.168,3.693,-0.599
0.734,-4.245,-3.17,-5.27
0.734,-4.19,-3.275,-5.133
0.732,-4.095,-3.245,-5.002
0.731,-4.135,-3.259,-5.057
0.729,-4.207,-3.285,-5.154
0.726,-4.275,-3.31,-5.245
0.722,-4.332,-3.344,-5.313
0.718,-4.374,-3.388,-5.355
0.714,-4.412,-3.443,-5.384
0.708,-4.455,-3.513,-5.413
0.708,-0.791,1.155,-2.302
0.708,-4.461,-3.518,-5.42
0.708,-4.265,-3.393,-5.184
0.707,-4.128,-3.299,-5.021
0.706,-4.193,-3.351,-5.095
0.704,-4.307,-3.44,-5.223
0.703,-4.412,-3.524,-5.34
0.7,-4.49,-3.596,-5.422
0.698,-4.545,-3.657,-5.473
0.695,-4.59,-3.719,-5.51
0.691,-4.638,-3.79,-5.544
0.682,31.488,31.38,31.68
